Datetime,Id,Name,Congestion,CongestionLevel
20230617020000,5783805,롯데백화점에비뉴엘월드타워점,0.00196,1.0
20230617030000,5783805,롯데백화점에비뉴엘월드타워점,0.00147,1.0
20230617040000,5783805,롯데백화점에비뉴엘월드타워점,0.00135,1.0
20230617050000,5783805,롯데백화점에비뉴엘월드타워점,0.00126,1.0
20230617060000,5783805,롯데백화점에비뉴엘월드타워점,0.00168,1.0
20230617070000,5783805,롯데백화점에비뉴엘월드타워점,0.00628,1.0
20230617080000,5783805,롯데백화점에비뉴엘월드타워점,0.00744,1.0
20230617090000,5783805,롯데백화점에비뉴엘월드타워점,0.01339,1.0
20230617100000,5783805,롯데백화점에비뉴엘월드타워점,0.02904,2.0
20230617110000,5783805,롯데백화점에비뉴엘월드타워점,0.04984,2.0
20230617120000,5783805,롯데백화점에비뉴엘월드타워점,0.06818,3.0
20230617130000,5783805,롯데백화점에비뉴엘월드타워점,0.09444,3.0
20230617140000,5783805,롯데백화점에비뉴엘월드타워점,0.11413,3.0
20230617150000,5783805,롯데백화점에비뉴엘월드타워점,0.13236,3.0
20230617160000,5783805,롯데백화점에비뉴엘월드타워점,0.13677,3.0
20230617170000,5783805,롯데백화점에비뉴엘월드타워점,0.1273,3.0
20230617180000,5783805,롯데백화점에비뉴엘월드타워점,0.08938,3.0
20230617190000,5783805,롯데백화점에비뉴엘월드타워점,0.07155,3.0
20230617200000,5783805,롯데백화점에비뉴엘월드타워점,0.06273,3.0
20230617210000,5783805,롯데백화점에비뉴엘월드타워점,0.03887,2.0
20230617220000,5783805,롯데백화점에비뉴엘월드타워점,0.00747,1.0
20230617230000,5783805,롯데백화점에비뉴엘월드타워점,0.00233,1.0
20230617000000,5799875,롯데월드몰,0.0005,1.0
20230617010000,5799875,롯데월드몰,0.00026,1.0
20230617020000,5799875,롯데월드몰,0.0003,1.0
20230617030000,5799875,롯데월드몰,0.00036,1.0
20230617040000,5799875,롯데월드몰,0.00018,1.0
20230617050000,5799875,롯데월드몰,0.00021,1.0
20230617060000,5799875,롯데월드몰,0.00044,1.0
20230617070000,5799875,롯데월드몰,0.00144,1.0
20230617080000,5799875,롯데월드몰,0.00191,1.0
20230617090000,5799875,롯데월드몰,0.00292,1.0
20230617100000,5799875,롯데월드몰,0.00734,1.0
20230617110000,5799875,롯데월드몰,0.01381,1.0
20230617120000,5799875,롯데월드몰,0.01998,1.0
20230617130000,5799875,롯데월드몰,0.02515,2.0
20230617140000,5799875,롯데월드몰,0.03281,2.0
20230617150000,5799875,롯데월드몰,0.04029,2.0
20230617160000,5799875,롯데월드몰,0.03764,2.0
20230617170000,5799875,롯데월드몰,0.03317,2.0
20230617180000,5799875,롯데월드몰,0.02778,2.0
20230617190000,5799875,롯데월드몰,0.0229,1.0
20230617200000,5799875,롯데월드몰,0.02054,1.0
20230617210000,5799875,롯데월드몰,0.01423,1.0
20230617220000,5799875,롯데월드몰,0.00461,1.0
20230617230000,5799875,롯데월드몰,0.00167,1.0
20230617000000,384515,올림픽공원세계평화의문,,
20230617010000,384515,올림픽공원세계평화의문,,
20230617020000,384515,올림픽공원세계평화의문,,
20230617030000,384515,올림픽공원세계평화의문,,
20230617040000,384515,올림픽공원세계평화의문,,
20230617050000,384515,올림픽공원세계평화의문,,
20230617060000,384515,올림픽공원세계평화의문,,
20230617070000,384515,올림픽공원세계평화의문,0.01868,1.0
20230617080000,384515,올림픽공원세계평화의문,0.02276,1.0
20230617090000,384515,올림픽공원세계평화의문,0.0303,2.0
20230617100000,384515,올림픽공원세계평화의문,0.04804,2.0
20230617110000,384515,올림픽공원세계평화의문,0.06264,3.0
20230617120000,384515,올림픽공원세계평화의문,0.06029,3.0
20230617130000,384515,올림픽공원세계평화의문,0.07379,3.0
20230617140000,384515,올림픽공원세계평화의문,0.08823,3.0
20230617150000,384515,올림픽공원세계평화의문,0.09953,3.0
20230617160000,384515,올림픽공원세계평화의문,0.10377,3.0
20230617170000,384515,올림픽공원세계평화의문,0.10314,3.0
20230617180000,384515,올림픽공원세계평화의문,0.09247,3.0
20230617190000,384515,올림픽공원세계평화의문,0.08368,3.0
20230617200000,384515,올림픽공원세계평화의문,0.07394,3.0
20230617210000,384515,올림픽공원세계평화의문,0.03956,2.0
20230617220000,384515,올림픽공원세계평화의문,0.019,1.0
20230617230000,384515,올림픽공원세계평화의문,0.00094,1.0
20230617000000,188633,올림픽공원,0.00239,1.0
20230617010000,188633,올림픽공원,0.00184,1.0
20230617020000,188633,올림픽공원,0.00163,1.0
20230617030000,188633,올림픽공원,0.00146,1.0
20230617040000,188633,올림픽공원,0.00154,1.0
20230617050000,188633,올림픽공원,0.00198,1.0
20230617060000,188633,올림픽공원,0.00312,1.0
20230617070000,188633,올림픽공원,0.00427,1.0
20230617080000,188633,올림픽공원,0.00565,1.0
20230617090000,188633,올림픽공원,0.00763,1.0
20230617100000,188633,올림픽공원,0.00907,1.0
20230617110000,188633,올림픽공원,0.01066,1.0
20230617120000,188633,올림픽공원,0.01183,1.0
20230617130000,188633,올림픽공원,0.01342,1.0
20230617140000,188633,올림픽공원,0.01326,1.0
20230617150000,188633,올림픽공원,0.01434,1.0
20230617160000,188633,올림픽공원,0.01639,1.0
20230617170000,188633,올림픽공원,0.02025,1.0
20230617180000,188633,올림픽공원,0.0192,1.0
20230617190000,188633,올림픽공원,0.01806,1.0
20230617200000,188633,올림픽공원,0.01743,1.0
20230617210000,188633,올림픽공원,0.01172,1.0
20230617220000,188633,올림픽공원,0.0047,1.0
20230617230000,188633,올림픽공원,0.00323,1.0
20230617000000,9273,잠실역 롯데월드,0.01345,1.0
20230617010000,9273,잠실역 롯데월드,0.01223,1.0
20230617020000,9273,잠실역 롯데월드,0.01242,1.0
20230617030000,9273,잠실역 롯데월드,0.01198,1.0
20230617040000,9273,잠실역 롯데월드,0.01202,1.0
20230617050000,9273,잠실역 롯데월드,0.01233,1.0
20230617060000,9273,잠실역 롯데월드,0.01463,1.0
20230617070000,9273,잠실역 롯데월드,0.01843,1.0
20230617080000,9273,잠실역 롯데월드,0.01936,1.0
20230617090000,9273,잠실역 롯데월드,0.02723,2.0
20230617100000,9273,잠실역 롯데월드,0.03818,2.0
20230617110000,9273,잠실역 롯데월드,0.04658,2.0
20230617120000,9273,잠실역 롯데월드,0.05375,3.0
20230617130000,9273,잠실역 롯데월드,0.05984,3.0
20230617140000,9273,잠실역 롯데월드,0.0626,3.0
20230617150000,9273,잠실역 롯데월드,0.0672,3.0
20230617160000,9273,잠실역 롯데월드,0.06912,3.0
20230617170000,9273,잠실역 롯데월드,0.06728,3.0
20230617180000,9273,잠실역 롯데월드,0.05843,3.0
20230617190000,9273,잠실역 롯데월드,0.05,3.0
20230617200000,9273,잠실역 롯데월드,0.044,2.0
20230617210000,9273,잠실역 롯데월드,0.03288,2.0
20230617220000,9273,잠실역 롯데월드,0.02435,1.0
20230617230000,9273,잠실역 롯데월드,0.01679,1.0
20230617000000,9270,방이동 먹자골목,0.03638,2.0
20230617010000,9270,방이동 먹자골목,0.03272,2.0
20230617020000,9270,방이동 먹자골목,0.02883,2.0
20230617030000,9270,방이동 먹자골목,0.02686,2.0
20230617040000,9270,방이동 먹자골목,0.02517,2.0
20230617050000,9270,방이동 먹자골목,0.02448,1.0
20230617060000,9270,방이동 먹자골목,0.02548,2.0
20230617070000,9270,방이동 먹자골목,0.02453,1.0
20230617080000,9270,방이동 먹자골목,0.02488,1.0
20230617090000,9270,방이동 먹자골목,0.02652,2.0
20230617100000,9270,방이동 먹자골목,0.02739,2.0
20230617110000,9270,방이동 먹자골목,0.02994,2.0
20230617120000,9270,방이동 먹자골목,0.03058,2.0
20230617130000,9270,방이동 먹자골목,0.03185,2.0
20230617140000,9270,방이동 먹자골목,0.03206,2.0
20230617150000,9270,방이동 먹자골목,0.03286,2.0
20230617160000,9270,방이동 먹자골목,0.03363,2.0
20230617170000,9270,방이동 먹자골목,0.03757,2.0
20230617180000,9270,방이동 먹자골목,0.04071,2.0
20230617190000,9270,방이동 먹자골목,0.04302,2.0
20230617200000,9270,방이동 먹자골목,0.04417,2.0
20230617210000,9270,방이동 먹자골목,0.04385,2.0
20230617220000,9270,방이동 먹자골목,0.04056,2.0
20230617230000,9270,방이동 먹자골목,0.03487,2.0
20230618000000,6967166,롯데월드어드벤쳐,0.00036,1.0
20230618010000,6967166,롯데월드어드벤쳐,0.0002,1.0
20230618020000,6967166,롯데월드어드벤쳐,0.0002,1.0
20230618030000,6967166,롯데월드어드벤쳐,0.00024,1.0
20230618040000,6967166,롯데월드어드벤쳐,0.00012,1.0
20230618050000,6967166,롯데월드어드벤쳐,0.00024,1.0
20230618060000,6967166,롯데월드어드벤쳐,0.00072,1.0
20230618070000,6967166,롯데월드어드벤쳐,0.0031,1.0
20230618080000,6967166,롯데월드어드벤쳐,0.00644,1.0
20230618090000,6967166,롯데월드어드벤쳐,0.01947,1.0
20230618100000,6967166,롯데월드어드벤쳐,0.03496,2.0
20230618110000,6967166,롯데월드어드벤쳐,0.0679,3.0
20230618120000,6967166,롯데월드어드벤쳐,0.09769,3.0
20230618130000,6967166,롯데월드어드벤쳐,0.11358,3.0
20230618140000,6967166,롯데월드어드벤쳐,0.123,3.0
20230618150000,6967166,롯데월드어드벤쳐,0.11768,3.0
20230618160000,6967166,롯데월드어드벤쳐,0.10957,3.0
20230618170000,6967166,롯데월드어드벤쳐,0.10178,3.0
20230618180000,6967166,롯데월드어드벤쳐,0.08327,3.0
20230618190000,6967166,롯데월드어드벤쳐,0.06229,3.0
20230618200000,6967166,롯데월드어드벤쳐,0.02948,2.0
20230618210000,6967166,롯데월드어드벤쳐,0.00409,1.0
20230618220000,6967166,롯데월드어드벤쳐,0.00167,1.0
20230618230000,6967166,롯데월드어드벤쳐,0.00072,1.0
20230618000000,187961,롯데월드잠실점,0.00139,1.0
20230618010000,187961,롯데월드잠실점,0.00127,1.0
20230618020000,187961,롯데월드잠실점,0.00087,1.0
20230618030000,187961,롯데월드잠실점,0.00091,1.0
20230618040000,187961,롯데월드잠실점,0.00091,1.0
20230618050000,187961,롯데월드잠실점,0.00119,1.0
20230618060000,187961,롯데월드잠실점,0.00226,1.0
20230618070000,187961,롯데월드잠실점,0.00564,1.0
20230618080000,187961,롯데월드잠실점,0.00695,1.0
20230618090000,187961,롯데월드잠실점,0.01375,1.0
20230618100000,187961,롯데월드잠실점,0.06277,3.0
20230618110000,187961,롯데월드잠실점,0.08013,3.0
20230618120000,187961,롯데월드잠실점,0.09296,3.0
20230618130000,187961,롯데월드잠실점,0.10739,3.0
20230618140000,187961,롯데월드잠실점,0.11362,3.0
20230618150000,187961,롯데월드잠실점,0.11283,3.0
20230618160000,187961,롯데월드잠실점,0.11672,3.0
20230618170000,187961,롯데월드잠실점,0.11672,3.0
20230618180000,187961,롯데월드잠실점,0.1029,3.0
20230618190000,187961,롯데월드잠실점,0.08303,3.0
20230618200000,187961,롯데월드잠실점,0.06877,3.0
20230618210000,187961,롯데월드잠실점,0.01843,1.0
20230618220000,187961,롯데월드잠실점,0.01251,1.0
20230618230000,187961,롯데월드잠실점,0.00183,1.0
20230618000000,188485,롯데백화점잠실점,8e-05,1.0
20230618010000,188485,롯데백화점잠실점,2e-05,1.0
20230618020000,188485,롯데백화점잠실점,4e-05,1.0
20230618030000,188485,롯데백화점잠실점,6e-05,1.0
20230618040000,188485,롯데백화점잠실점,2e-05,1.0
20230618050000,188485,롯데백화점잠실점,0.0001,1.0
20230618060000,188485,롯데백화점잠실점,0.00024,1.0
20230618070000,188485,롯데백화점잠실점,0.00131,1.0
20230618080000,188485,롯데백화점잠실점,0.00262,1.0
20230618090000,188485,롯데백화점잠실점,0.00638,1.0
20230618100000,188485,롯데백화점잠실점,0.00888,1.0
20230618110000,188485,롯데백화점잠실점,0.01709,1.0
20230618120000,188485,롯데백화점잠실점,0.02696,2.0
20230618130000,188485,롯데백화점잠실점,0.03533,2.0
20230618140000,188485,롯데백화점잠실점,0.03208,2.0
20230618150000,188485,롯데백화점잠실점,0.03333,2.0
20230618160000,188485,롯데백화점잠실점,0.02898,2.0
20230618170000,188485,롯데백화점잠실점,0.03011,2.0
20230618180000,188485,롯데백화점잠실점,0.02992,2.0
20230618190000,188485,롯데백화점잠실점,0.01651,1.0
20230618200000,188485,롯데백화점잠실점,0.01108,1.0
20230618210000,188485,롯데백화점잠실점,0.00319,1.0
20230618220000,188485,롯데백화점잠실점,0.00244,1.0
20230618230000,188485,롯데백화점잠실점,0.0002,1.0
20230618000000,188592,롯데마트제타플렉스점,,
20230618010000,188592,롯데마트제타플렉스점,,
20230618020000,188592,롯데마트제타플렉스점,9e-05,1.0
20230618030000,188592,롯데마트제타플렉스점,9e-05,1.0
20230618040000,188592,롯데마트제타플렉스점,,
20230618050000,188592,롯데마트제타플렉스점,9e-05,1.0
20230618060000,188592,롯데마트제타플렉스점,9e-05,1.0
20230618070000,188592,롯데마트제타플렉스점,0.00027,1.0
20230618080000,188592,롯데마트제타플렉스점,0.00055,1.0
20230618090000,188592,롯데마트제타플렉스점,0.00538,1.0
20230618100000,188592,롯데마트제타플렉스점,0.00921,1.0
20230618110000,188592,롯데마트제타플렉스점,0.02225,1.0
20230618120000,188592,롯데마트제타플렉스점,0.03401,2.0
20230618130000,188592,롯데마트제타플렉스점,0.03957,2.0
20230618140000,188592,롯데마트제타플렉스점,0.05188,3.0
20230618150000,188592,롯데마트제타플렉스점,0.04905,2.0
20230618160000,188592,롯데마트제타플렉스점,0.04003,2.0
20230618170000,188592,롯데마트제타플렉스점,0.03273,2.0
20230618180000,188592,롯데마트제타플렉스점,0.03173,2.0
20230618190000,188592,롯데마트제타플렉스점,0.02097,1.0
20230618200000,188592,롯데마트제타플렉스점,0.01039,1.0
20230618210000,188592,롯데마트제타플렉스점,0.00128,1.0
20230618220000,188592,롯데마트제타플렉스점,0.00073,1.0
20230618230000,188592,롯데마트제타플렉스점,0.00036,1.0
20230618000000,5783805,롯데백화점에비뉴엘월드타워점,0.00214,1.0
20230618010000,5783805,롯데백화점에비뉴엘월드타워점,0.0015,1.0
20230618020000,5783805,롯데백화점에비뉴엘월드타워점,0.00156,1.0
20230618030000,5783805,롯데백화점에비뉴엘월드타워점,0.00119,1.0
20230618040000,5783805,롯데백화점에비뉴엘월드타워점,0.00113,1.0
20230618050000,5783805,롯데백화점에비뉴엘월드타워점,0.00126,1.0
20230618060000,5783805,롯데백화점에비뉴엘월드타워점,0.00156,1.0
20230618070000,5783805,롯데백화점에비뉴엘월드타워점,0.00873,1.0
20230618080000,5783805,롯데백화점에비뉴엘월드타워점,0.00962,1.0
20230618090000,5783805,롯데백화점에비뉴엘월드타워점,0.01651,1.0
20230618100000,5783805,롯데백화점에비뉴엘월드타워점,0.03765,2.0
20230618110000,5783805,롯데백화점에비뉴엘월드타워점,0.06396,3.0
20230618120000,5783805,롯데백화점에비뉴엘월드타워점,0.08993,3.0
20230618130000,5783805,롯데백화점에비뉴엘월드타워점,0.10595,3.0
20230618140000,5783805,롯데백화점에비뉴엘월드타워점,0.11131,3.0
20230618150000,5783805,롯데백화점에비뉴엘월드타워점,0.12693,3.0
20230618160000,5783805,롯데백화점에비뉴엘월드타워점,0.13095,3.0
20230618170000,5783805,롯데백화점에비뉴엘월드타워점,0.11107,3.0
20230618180000,5783805,롯데백화점에비뉴엘월드타워점,0.07829,3.0
20230618190000,5783805,롯데백화점에비뉴엘월드타워점,0.05988,3.0
20230618200000,5783805,롯데백화점에비뉴엘월드타워점,0.04978,2.0
20230618210000,5783805,롯데백화점에비뉴엘월드타워점,0.02754,2.0
20230618220000,5783805,롯데백화점에비뉴엘월드타워점,0.00487,1.0
20230618230000,5783805,롯데백화점에비뉴엘월드타워점,0.00263,1.0
20230618000000,5799875,롯데월드몰,0.0014,1.0
20230618010000,5799875,롯데월드몰,0.00087,1.0
20230618020000,5799875,롯데월드몰,0.0008,1.0
20230618030000,5799875,롯데월드몰,0.00076,1.0
20230618040000,5799875,롯데월드몰,0.00073,1.0
20230618050000,5799875,롯데월드몰,0.00078,1.0
20230618060000,5799875,롯데월드몰,0.00089,1.0
20230618070000,5799875,롯데월드몰,0.00119,1.0
20230618080000,5799875,롯데월드몰,0.00156,1.0
20230618090000,5799875,롯데월드몰,0.00259,1.0
20230618100000,5799875,롯데월드몰,0.00733,1.0
20230618110000,5799875,롯데월드몰,0.01428,1.0
20230618120000,5799875,롯데월드몰,0.01969,1.0
20230618130000,5799875,롯데월드몰,0.02623,2.0
20230618140000,5799875,롯데월드몰,0.03105,2.0
20230618150000,5799875,롯데월드몰,0.03585,2.0
20230618160000,5799875,롯데월드몰,0.03415,2.0
20230618170000,5799875,롯데월드몰,0.03089,2.0
20230618180000,5799875,롯데월드몰,0.02543,2.0
20230618190000,5799875,롯데월드몰,0.0196,1.0
20230618200000,5799875,롯데월드몰,0.01599,1.0
20230618210000,5799875,롯데월드몰,0.00955,1.0
20230618220000,5799875,롯데월드몰,0.00277,1.0
20230618230000,5799875,롯데월드몰,0.00067,1.0
20230618000000,384515,올림픽공원세계평화의문,,
20230618010000,384515,올림픽공원세계평화의문,,
20230618020000,384515,올림픽공원세계평화의문,,
20230618030000,384515,올림픽공원세계평화의문,,
20230618040000,384515,올림픽공원세계평화의문,,
20230618050000,384515,올림픽공원세계평화의문,,
20230618060000,384515,올림픽공원세계평화의문,,
20230618070000,384515,올림픽공원세계평화의문,0.01429,1.0
20230618080000,384515,올림픽공원세계평화의문,0.02151,1.0
20230618090000,384515,올림픽공원세계평화의문,0.02842,2.0
20230618100000,384515,올림픽공원세계평화의문,0.04113,2.0
20230618110000,384515,올림픽공원세계평화의문,0.04506,2.0
20230618120000,384515,올림픽공원세계평화의문,0.04804,2.0
20230618130000,384515,올림픽공원세계평화의문,0.04459,2.0
20230618140000,384515,올림픽공원세계평화의문,0.04945,2.0
20230618150000,384515,올림픽공원세계평화의문,0.05008,3.0
20230618160000,384515,올림픽공원세계평화의문,0.05118,3.0
20230618170000,384515,올림픽공원세계평화의문,0.04302,2.0
20230618180000,384515,올림픽공원세계평화의문,0.04255,2.0
20230618190000,384515,올림픽공원세계평화의문,0.0427,2.0
20230618200000,384515,올림픽공원세계평화의문,0.04113,2.0
20230618210000,384515,올림픽공원세계평화의문,0.02999,2.0
20230618220000,384515,올림픽공원세계평화의문,0.00832,1.0
20230618230000,384515,올림픽공원세계평화의문,0.00016,1.0
20230618000000,188633,올림픽공원,0.00224,1.0
20230618010000,188633,올림픽공원,0.00187,1.0
20230618020000,188633,올림픽공원,0.00165,1.0
20230618030000,188633,올림픽공원,0.00159,1.0
20230618040000,188633,올림픽공원,0.00155,1.0
20230618050000,188633,올림픽공원,0.00197,1.0
20230618060000,188633,올림픽공원,0.00288,1.0
20230618070000,188633,올림픽공원,0.00397,1.0
20230618080000,188633,올림픽공원,0.00539,1.0
20230618090000,188633,올림픽공원,0.00763,1.0
20230618100000,188633,올림픽공원,0.00937,1.0
20230618110000,188633,올림픽공원,0.01086,1.0
20230618120000,188633,올림픽공원,0.01242,1.0
20230618130000,188633,올림픽공원,0.01408,1.0
20230618140000,188633,올림픽공원,0.01388,1.0
20230618150000,188633,올림픽공원,0.01578,1.0
20230618160000,188633,올림픽공원,0.01824,1.0
20230618170000,188633,올림픽공원,0.01969,1.0
20230618180000,188633,올림픽공원,0.01858,1.0
20230618190000,188633,올림픽공원,0.0186,1.0
20230618200000,188633,올림픽공원,0.01723,1.0
20230618210000,188633,올림픽공원,0.01035,1.0
20230618220000,188633,올림픽공원,0.00361,1.0
20230618230000,188633,올림픽공원,0.00238,1.0
20230618000000,9273,잠실역 롯데월드,0.01357,1.0
20230618010000,9273,잠실역 롯데월드,0.01298,1.0
20230618020000,9273,잠실역 롯데월드,0.0129,1.0
20230618030000,9273,잠실역 롯데월드,0.01273,1.0
20230618040000,9273,잠실역 롯데월드,0.01267,1.0
20230618050000,9273,잠실역 롯데월드,0.01273,1.0
20230618060000,9273,잠실역 롯데월드,0.01403,1.0
20230618070000,9273,잠실역 롯데월드,0.0161,1.0
20230618080000,9273,잠실역 롯데월드,0.01843,1.0
20230618090000,9273,잠실역 롯데월드,0.02545,2.0
20230618100000,9273,잠실역 롯데월드,0.03458,2.0
20230618110000,9273,잠실역 롯데월드,0.04265,2.0
20230618120000,9273,잠실역 롯데월드,0.05109,3.0
20230618130000,9273,잠실역 롯데월드,0.05681,3.0
20230618140000,9273,잠실역 롯데월드,0.05809,3.0
20230618150000,9273,잠실역 롯데월드,0.0618,3.0
20230618160000,9273,잠실역 롯데월드,0.06016,3.0
20230618170000,9273,잠실역 롯데월드,0.05782,3.0
20230618180000,9273,잠실역 롯데월드,0.0505,3.0
20230618190000,9273,잠실역 롯데월드,0.04312,2.0
20230618200000,9273,잠실역 롯데월드,0.03794,2.0
20230618210000,9273,잠실역 롯데월드,0.02534,2.0
20230618220000,9273,잠실역 롯데월드,0.02005,1.0
20230618230000,9273,잠실역 롯데월드,0.01517,1.0
20230618000000,9270,방이동 먹자골목,0.03122,2.0
20230618010000,9270,방이동 먹자골목,0.02871,2.0
20230618020000,9270,방이동 먹자골목,0.0259,2.0
20230618030000,9270,방이동 먹자골목,0.02401,1.0
20230618040000,9270,방이동 먹자골목,0.02275,1.0
20230618050000,9270,방이동 먹자골목,0.02287,1.0
20230618060000,9270,방이동 먹자골목,0.02273,1.0
20230618070000,9270,방이동 먹자골목,0.02225,1.0
20230618080000,9270,방이동 먹자골목,0.02238,1.0
20230618090000,9270,방이동 먹자골목,0.02348,1.0
20230618100000,9270,방이동 먹자골목,0.0249,1.0
20230618110000,9270,방이동 먹자골목,0.02659,2.0
20230618120000,9270,방이동 먹자골목,0.02841,2.0
20230618130000,9270,방이동 먹자골목,0.02892,2.0
20230618140000,9270,방이동 먹자골목,0.02881,2.0
20230618150000,9270,방이동 먹자골목,0.02922,2.0
20230618160000,9270,방이동 먹자골목,0.03121,2.0
20230618170000,9270,방이동 먹자골목,0.03389,2.0
20230618180000,9270,방이동 먹자골목,0.03571,2.0
20230618190000,9270,방이동 먹자골목,0.03593,2.0
20230618200000,9270,방이동 먹자골목,0.03481,2.0
20230618210000,9270,방이동 먹자골목,0.03393,2.0
20230618220000,9270,방이동 먹자골목,0.03176,2.0
20230618230000,9270,방이동 먹자골목,0.02865,2.0
20230619000000,6967166,롯데월드어드벤쳐,0.0006,1.0
20230619010000,6967166,롯데월드어드벤쳐,0.00044,1.0
20230619020000,6967166,롯데월드어드벤쳐,0.00028,1.0
20230619030000,6967166,롯데월드어드벤쳐,0.00024,1.0
20230619040000,6967166,롯데월드어드벤쳐,0.00024,1.0
20230619050000,6967166,롯데월드어드벤쳐,0.00028,1.0
20230619060000,6967166,롯데월드어드벤쳐,0.00064,1.0
20230619070000,6967166,롯데월드어드벤쳐,0.00258,1.0
20230619080000,6967166,롯데월드어드벤쳐,0.0056,1.0
20230619090000,6967166,롯데월드어드벤쳐,0.01569,1.0
20230619100000,6967166,롯데월드어드벤쳐,0.0292,2.0
20230619110000,6967166,롯데월드어드벤쳐,0.05633,3.0
20230619120000,6967166,롯데월드어드벤쳐,0.07922,3.0
20230619130000,6967166,롯데월드어드벤쳐,0.0733,3.0
20230619140000,6967166,롯데월드어드벤쳐,0.07064,3.0
20230619150000,6967166,롯데월드어드벤쳐,0.06778,3.0
20230619160000,6967166,롯데월드어드벤쳐,0.05987,3.0
20230619170000,6967166,롯데월드어드벤쳐,0.05324,3.0
20230619180000,6967166,롯데월드어드벤쳐,0.0503,3.0
20230619190000,6967166,롯데월드어드벤쳐,0.04132,2.0
20230619200000,6967166,롯데월드어드벤쳐,0.0114,1.0
20230619210000,6967166,롯데월드어드벤쳐,0.00346,1.0
20230619220000,6967166,롯데월드어드벤쳐,0.00147,1.0
20230619230000,6967166,롯데월드어드벤쳐,0.00048,1.0
20230619000000,187961,롯데월드잠실점,0.00103,1.0
20230619010000,187961,롯데월드잠실점,0.00044,1.0
20230619020000,187961,롯데월드잠실점,0.00028,1.0
20230619030000,187961,롯데월드잠실점,0.0004,1.0
20230619040000,187961,롯데월드잠실점,0.00044,1.0
20230619050000,187961,롯데월드잠실점,0.00131,1.0
20230619060000,187961,롯데월드잠실점,0.00254,1.0
20230619070000,187961,롯데월드잠실점,0.00596,1.0
20230619080000,187961,롯데월드잠실점,0.006,1.0
20230619090000,187961,롯데월드잠실점,0.0124,1.0
20230619100000,187961,롯데월드잠실점,0.04493,2.0
20230619110000,187961,롯데월드잠실점,0.0615,3.0
20230619120000,187961,롯데월드잠실점,0.07195,3.0
20230619130000,187961,롯데월드잠실점,0.07767,3.0
20230619140000,187961,롯데월드잠실점,0.08232,3.0
20230619150000,187961,롯데월드잠실점,0.07298,3.0
20230619160000,187961,롯데월드잠실점,0.07962,3.0
20230619170000,187961,롯데월드잠실점,0.07393,3.0
20230619180000,187961,롯데월드잠실점,0.06508,3.0
20230619190000,187961,롯데월드잠실점,0.05729,3.0
20230619200000,187961,롯데월드잠실점,0.05057,3.0
20230619210000,187961,롯데월드잠실점,0.01387,1.0
20230619220000,187961,롯데월드잠실점,0.00898,1.0
20230619230000,187961,롯데월드잠실점,0.00242,1.0
20230619000000,188485,롯데백화점잠실점,0.0001,1.0
20230619010000,188485,롯데백화점잠실점,6e-05,1.0
20230619020000,188485,롯데백화점잠실점,4e-05,1.0
20230619030000,188485,롯데백화점잠실점,2e-05,1.0
20230619040000,188485,롯데백화점잠실점,4e-05,1.0
20230619050000,188485,롯데백화점잠실점,0.0001,1.0
20230619060000,188485,롯데백화점잠실점,0.00026,1.0
20230619070000,188485,롯데백화점잠실점,0.00105,1.0
20230619080000,188485,롯데백화점잠실점,0.00216,1.0
20230619090000,188485,롯데백화점잠실점,0.00472,1.0
20230619100000,188485,롯데백화점잠실점,0.00726,1.0
20230619110000,188485,롯데백화점잠실점,0.01402,1.0
20230619120000,188485,롯데백화점잠실점,0.01971,1.0
20230619130000,188485,롯데백화점잠실점,0.01735,1.0
20230619140000,188485,롯데백화점잠실점,0.01687,1.0
20230619150000,188485,롯데백화점잠실점,0.01632,1.0
20230619160000,188485,롯데백화점잠실점,0.01499,1.0
20230619170000,188485,롯데백화점잠실점,0.0136,1.0
20230619180000,188485,롯데백화점잠실점,0.01324,1.0
20230619190000,188485,롯데백화점잠실점,0.01128,1.0
20230619200000,188485,롯데백화점잠실점,0.00424,1.0
20230619210000,188485,롯데백화점잠실점,0.00145,1.0
20230619220000,188485,롯데백화점잠실점,0.00054,1.0
20230619230000,188485,롯데백화점잠실점,6e-05,1.0
20230619000000,188592,롯데마트제타플렉스점,0.00036,1.0
20230619010000,188592,롯데마트제타플렉스점,0.00036,1.0
20230619020000,188592,롯데마트제타플렉스점,0.00018,1.0
20230619030000,188592,롯데마트제타플렉스점,0.00018,1.0
20230619040000,188592,롯데마트제타플렉스점,0.00018,1.0
20230619050000,188592,롯데마트제타플렉스점,0.00018,1.0
20230619060000,188592,롯데마트제타플렉스점,0.00027,1.0
20230619070000,188592,롯데마트제타플렉스점,0.00046,1.0
20230619080000,188592,롯데마트제타플렉스점,0.001,1.0
20230619090000,188592,롯데마트제타플렉스점,0.0031,1.0
20230619100000,188592,롯데마트제타플렉스점,0.00994,1.0
20230619110000,188592,롯데마트제타플렉스점,0.02024,1.0
20230619120000,188592,롯데마트제타플렉스점,0.02972,2.0
20230619130000,188592,롯데마트제타플렉스점,0.0258,2.0
20230619140000,188592,롯데마트제타플렉스점,0.02662,2.0
20230619150000,188592,롯데마트제타플렉스점,0.0258,2.0
20230619160000,188592,롯데마트제타플렉스점,0.02261,1.0
20230619170000,188592,롯데마트제타플렉스점,0.01969,1.0
20230619180000,188592,롯데마트제타플렉스점,0.02024,1.0
